TransactionID|OrderID|CustomerName|ProductName|OrderDate|ShipDate|ShipMode|SalesAmount,,,,,
8204|CA-2016-114811|Keith Dawkins|Nu-Dell EZ-Mount Plastic Wall Frames|2016-08-11|2016-08-11|Same Day|11.82,,,,,
8205|CA-2016-114811|Keith Dawkins|Zebra ZM400 Thermal Label Printer|2016-08-11|2016-08-11|Same Day|4643.8,,,,,
8206|CA-2016-114811|Keith Dawkins|Hon 4070 Series Pagoda Round Back Stacking Chairs|2016-08-11|2016-08-11|Same Day|577.764,,,,,
8643|CA-2016-108259|Noel Staavos|OIC Binder Clips|2016-08-11|2016-11-15|Standard Class|31.504,,,,,
8644|CA-2016-108259|Noel Staavos|Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White|2016-08-11|2016-11-15|Standard Class|5.04,,,
8645|CA-2016-108259|Noel Staavos|Poly Designer Cover & Back|2016-08-11|2016-11-15|Standard Class|39.879,,,,,
8646|CA-2016-108259|Noel Staavos|Eldon Wave Desk Accessories|2016-08-11|2016-11-15|Standard Class|4.712,,,,,
9742|CA-2016-117086|Quincy Jones|Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish|2016-08-11|2016-12-11|Standard Class|4404.9,,,,
1756|CA-2016-135622|Tonja Turnell|Xerox 1945|2016-08-12|2016-11-12|Second Class|360.712,,,,,
1757|CA-2016-135622|Tonja Turnell|Wilson Electronics DB Pro Signal Booster|2016-08-12|2016-11-12|Second Class|1718.4,,,,,
3768|CA-2016-103205|Joel Jenkins|Nokia Lumia 521 (T-Mobile)|2016-08-12|2016-10-12|Second Class|119.96,,,,,
7575|CA-2016-129532|Yana Sorensen|Stur-D-Stor Shelving," Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D|2016-08-12|2016-12-12|Standard Class|221.96",,,,
7576|CA-2016-129532|Yana Sorensen|WD My Passport Ultra 500GB Portable External Hard Drive|2016-08-12|2016-12-12|Standard Class|236,,,,,
8626|CA-2016-156118|Henry Goldwyn|Southworth Parchment Paper & Envelopes|2016-08-12|2016-12-12|Standard Class|15.696,,,,,
3348|CA-2016-112014|Odella Nelson|50 Colored Long Pencils|2016-08-13|2016-08-20|Standard Class|50.8,,,,,
4796|CA-2016-120516|Clytie Kelty|3-ring staple pack|2016-08-13|2016-08-17|Standard Class|5.64,,,,,
6260|CA-2016-150441|Ralph Arnett|Avery Round Ring Poly Binders|2016-08-13|2016-08-17|Second Class|11.36,,,,,
7582|CA-2016-169656|Ed Jacobs|Fellowes High-Stak Drawer Files|2016-08-13|2016-08-16|First Class|422.856,,,,,
9575|CA-2016-148495|Sandra Flanagan|Ultra Door Pull Handle|2016-08-13|2016-08-13|Same Day|31.56,,,,,
9671|CA-2016-133396|Grace Kelly|Newell 309|2016-08-13|2016-08-15|First Class|64.68,,,,,
2637|CA-2016-162369|Tim Taslimi|Fellowes Super Stor/Drawer Files|2016-08-15|2016-08-19|Standard Class|323.1,,,,,
5203|CA-2016-142454|Richard Eichhorn|Tensor Computer Mounted Lamp|2016-08-15|2016-08-19|Standard Class|104.23,,,,,
5204|CA-2016-142454|Richard Eichhorn|Mobile Personal File Cube|2016-08-15|2016-08-19|Standard Class|70.26,,,,,
2548|US-2016-128090|John Murray|Newell 346|2016-08-16|2016-08-22|Standard Class|2.304,,,,,
2549|US-2016-128090|John Murray|Samsung Galaxy S4 Mini|2016-08-16|2016-08-22|Standard Class|1879.96,,,,,
2550|US-2016-128090|John Murray|Xerox 1891|2016-08-16|2016-08-22|Standard Class|313.024,,,,,
2551|US-2016-128090|John Murray|Avery 488|2016-08-16|2016-08-22|Standard Class|5.04,,,,,
7971|US-2016-126753|Sung Pak|Cisco IP Phone 7961G-GE VoIP phone|2016-08-16|2016-08-20|Standard Class|519.792,,,,,
7972|US-2016-126753|Sung Pak|SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card|2016-08-16|2016-08-20|Standard Class|31.176,,,,,
7973|US-2016-126753|Sung Pak|Xerox 227|2016-08-16|2016-08-20|Standard Class|10.368,,,,,
"7974|US-2016-126753|Sung Pak|Avery Durable Plastic 1"" Binders|2016-08-16|2016-08-20|Standard Class|2.724",,,,,
"7975|US-2016-126753|Sung Pak|Tenex 46"" x 60"" Computer Anti-Static Chairmat", Rectangular Shaped|2016-08-16|2016-08-20|Standard Class|254.352,,,,
7976|US-2016-126753|Sung Pak|Avery Durable Slant Ring Binders With Label Holder|2016-08-16|2016-08-20|Standard Class|3.762,,,,,
7977|US-2016-126753|Sung Pak|Xerox 199|2016-08-16|2016-08-20|Standard Class|10.272,,,,,
9219|US-2016-164238|Joni Wasserman|Iris Project Case|2016-08-16|2016-08-20|Standard Class|44.688,,,,,
9220|US-2016-164238|Joni Wasserman|O'Sullivan Plantations 2-Door Library in Landvery Oak|2016-08-16|2016-08-20|Standard Class|301.47,,,,,
1458|CA-2016-111297|Shaun Chance|Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders|2016-08-17|2016-08-21|Standard Class|52.2,,,,,
9433|CA-2016-119627|Steven Cartwright|Imation Clip USB flash drive - 8 GB|2016-08-17|2016-08-23|Standard Class|30.08,,,,,
9434|CA-2016-119627|Steven Cartwright|Xerox 21|2016-08-17|2016-08-23|Standard Class|36.288,,,,,
9435|CA-2016-119627|Steven Cartwright|Newell 336|2016-08-17|2016-08-23|Standard Class|10.272,,,,,
9436|CA-2016-119627|Steven Cartwright|First Data FD10 PIN Pad|2016-08-17|2016-08-23|Standard Class|252.8,,,,,
778|CA-2016-144267|Nick Zandusky|Hon GuestStacker Chair|2016-08-21|2016-08-23|First Class|544.008,,,,,
779|CA-2016-144267|Nick Zandusky|Xerox 191|2016-08-21|2016-08-23|First Class|59.94,,,,,
780|CA-2016-144267|Nick Zandusky|Xerox 1974|2016-08-21|2016-08-23|First Class|23.92,,,,,
781|CA-2016-144267|Nick Zandusky|Xerox 1927|2016-08-21|2016-08-23|First Class|4.28,,,,,
4634|CA-2016-130456|David Smith|Sauder Camden County Collection Library|2016-08-21|2016-08-26|Standard Class|586.398,,,,,
4635|CA-2016-130456|David Smith|Carina Double Wide Media Storage Towers in Natural & Black|2016-08-21|2016-08-26|Standard Class|80.98,,,,,
7008|CA-2016-154823|Katherine Nockton|Acco D-Ring Binder w/DublLock|2016-08-21|2016-08-25|Standard Class|12.828,,,,,
7009|CA-2016-154823|Katherine Nockton|Global Commerce Series High-Back Swivel/Tilt Chairs|2016-08-21|2016-08-25|Standard Class|598.458,,,,,
7010|CA-2016-154823|Katherine Nockton|Tenex Chairmats For Use with Hard Floors|2016-08-21|2016-08-25|Standard Class|25.984,,,,,
8515|CA-2016-122168|Henry Goldwyn|Quartet Omega Colored Chalk, 12/Pack|2016-08-21|2016-08-26|Standard Class|17.52,,,,
8516|CA-2016-122168|Henry Goldwyn|Premium Writing Pencils, Soft, #2 by Central Association for the Blind|2016-08-21|2016-08-26|Standard Class|35.76,,,
9188|US-2016-130512|Sean Miller|Staple remover|2016-08-21|2016-08-25|Standard Class|3.488,,,,,
9189|US-2016-130512|Sean Miller|Sabrent 4-Port USB 2.0 Hub|2016-08-21|2016-08-25|Standard Class|21.728,,,,,
9190|US-2016-130512|Sean Miller|SAFCO Commercial Wire Shelving, Black|2016-08-21|2016-08-25|Standard Class|663.072,,,,
9191|US-2016-130512|Sean Miller|GBC DocuBind P100 Manual Binding Machine|2016-08-21|2016-08-25|Standard Class|99.588,,,,,
9192|US-2016-130512|Sean Miller|Xerox 1979|2016-08-21|2016-08-25|Standard Class|49.568,,,,,
"1175|CA-2016-132080|Dave Poirier|Avery 3 1/2"" Diskette Storage Pages", 10/Pack|2016-08-22|2016-08-25|First Class|50.112,,,,
2209|CA-2016-129854|Roger Barcio|Newell Chalk Holder|2016-08-22|2016-08-26|Standard Class|16.52,,,,,
3094|CA-2016-114468|Tamara Dahlen|Acme Tagit Stainless Steel Antibacterial Scissors|2016-08-23|2016-08-23|Same Day|31.68,,,,,
3095|CA-2016-114468|Tamara Dahlen|Xerox 206|2016-08-23|2016-08-23|Same Day|10.368,,,,,
3096|CA-2016-114468|Tamara Dahlen|Staples|2016-08-23|2016-08-23|Same Day|12.032,,,,,
3097|CA-2016-114468|Tamara Dahlen|Holmes Odor Grabber|2016-08-23|2016-08-23|Same Day|5.768,,,,,
4014|CA-2016-165624|Fred Harton|Avanti 4.4 Cu. Ft. Refrigerator|2016-08-23|2016-08-28|Standard Class|542.94,,,,,
4015|CA-2016-165624|Fred Harton|Avery 474|2016-08-23|2016-08-28|Standard Class|8.64,,,,,
4016|CA-2016-165624|Fred Harton|Xerox 1944|2016-08-23|2016-08-28|Standard Class|193.8,,,,,
4017|CA-2016-165624|Fred Harton|Xerox 1962|2016-08-23|2016-08-28|Standard Class|21.4,,,,,
4018|CA-2016-165624|Fred Harton|Xerox 1890|2016-08-23|2016-08-28|Standard Class|97.88,,,,,
4019|CA-2016-165624|Fred Harton|Maxell LTO Ultrium - 800 GB|2016-08-23|2016-08-28|Standard Class|251.91,,,,,
4020|CA-2016-165624|Fred Harton|Acco Six-Outlet Power Strip, 4' Cord Length|2016-08-23|2016-08-28|Standard Class|25.86,,,,
660|CA-2016-146563|Cassandra Brandow|Hot File 7-Pocket, Floor Stand|2016-08-24|2016-08-28|Standard Class|999.432,,,,
661|CA-2016-146563|Cassandra Brandow|Space Solutions Commercial Steel Shelving|2016-08-24|2016-08-28|Standard Class|724.08,,,,,
662|CA-2016-146563|Cassandra Brandow|Hon Racetrack Conference Tables|2016-08-24|2016-08-28|Standard Class|918.785,,,,,
"663|CA-2016-146563|Cassandra Brandow|Avery Durable Plastic 1"" Binders|2016-08-24|2016-08-28|Standard Class|2.724",,,,,
3157|CA-2016-139584|Eleni McCrary|Chromcraft Rectangular Conference Tables|2016-08-24|2016-08-28|Standard Class|284.364,,,,,
3158|CA-2016-139584|Eleni McCrary|Memorex Micro Travel Drive 8 GB|2016-08-24|2016-08-28|Standard Class|26,,,,,
4094|CA-2016-102491|Katrina Willman|Cisco 9971 IP Video Phone Charcoal|2016-08-24|2016-08-28|Standard Class|3080,,,,,
4095|CA-2016-102491|Katrina Willman|Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard|2016-08-24|2016-08-28|Standard Class|79.96,,,,,
4096|CA-2016-102491|Katrina Willman|LG G3|2016-08-24|2016-08-28|Standard Class|587.97,,,,,
7615|CA-2016-113740|Shahid Collister|DAX Value U-Channel Document Frames, Easel Back|2016-08-24|2016-08-28|Second Class|14.91,,,,
7768|CA-2016-169299|Denny Ordway|Premium Writing Pencils, Soft, #2 by Central Association for the Blind|2016-08-24|2016-08-26|First Class|7.152,,,
9517|CA-2016-123939|Maurice Satty|Belkin SportFit Armband For iPhone 5s/5c, Fuchsia|2016-08-24|2016-08-26|Second Class|26.982,,,,
9518|CA-2016-123939|Maurice Satty|Avery 474|2016-08-24|2016-08-26|Second Class|6.912,,,,,
9519|CA-2016-123939|Maurice Satty|Adjustable Depth Letter/Legal Cart|2016-08-24|2016-08-26|Second Class|435.504,,,,,
2669|US-2016-139759|Nancy Lomonaco|Global Deluxe Stacking Chair, Gray|2016-08-25|2016-08-30|Standard Class|40.784,,,,
2670|US-2016-139759|Nancy Lomonaco|Fellowes Advanced Computer Series Surge Protectors|2016-08-25|2016-08-30|Standard Class|105.96,,,,,
6797|CA-2016-168809|Mick Crebagga|Eldon Executive Woodline II Desk Accessories, Mahogany|2016-08-25|2016-08-25|Same Day|20.104,,,,
6798|CA-2016-168809|Mick Crebagga|Poly Designer Cover & Back|2016-08-25|2016-08-25|Same Day|3.798,,,,,
6799|CA-2016-168809|Mick Crebagga|Nu-Dell EZ-Mount Plastic Wall Frames|2016-08-25|2016-08-25|Same Day|7.88,,,,,
1005|CA-2016-126445|Ryan Akin|Fellowes Super Stor/Drawer Files|2016-08-27|2016-08-31|Standard Class|484.65,,,,,
1293|CA-2016-101707|Philip Fox|Fiskars Softgrip Scissors|2016-08-27|2016-01-09|Standard Class|32.94,,,,,
1294|CA-2016-101707|Philip Fox|Xerox 1973|2016-08-27|2016-01-09|Standard Class|114.2,,,,,
1295|CA-2016-101707|Philip Fox|Avery 511|2016-08-27|2016-01-09|Standard Class|3.08,,,,,
7980|CA-2016-113040|Chad Cunningham|Avery Heavy-Duty EZD View Binder with Locking Rings|2016-08-27|2016-08-31|Standard Class|5.104,,,,,
3056|US-2016-100377|Todd Sumrall|Canon Imageclass D680 Copier / Fax|2016-08-28|2016-01-09|Standard Class|2799.96,,,,,
8055|CA-2016-121188|Cassandra Brandow|Hot File 7-Pocket, Floor Stand|2016-08-28|2016-04-09|Standard Class|892.35,,,,
8056|CA-2016-121188|Cassandra Brandow|O'Sullivan 2-Door Barrister Bookcase in Odessa Pine|2016-08-28|2016-04-09|Standard Class|307.666,,,,,
8057|CA-2016-121188|Cassandra Brandow|Carina Double Wide Media Storage Towers in Natural & Black|2016-08-28|2016-04-09|Standard Class|728.82,,,,,
8058|CA-2016-121188|Cassandra Brandow|GBC Wire Binding Combs|2016-08-28|2016-04-09|Standard Class|41.36,,,,,
8059|CA-2016-121188|Cassandra Brandow|invisibleSHIELD by ZAGG Smudge-Free Screen Protector|2016-08-28|2016-04-09|Standard Class|43.176,,,,,
8060|CA-2016-121188|Cassandra Brandow|Eldon Wave Desk Accessories|2016-08-28|2016-04-09|Standard Class|4.16,,,,,
9430|CA-2016-166219|Ben Peterman|Mitel MiVoice 5330e IP Phone|2016-08-28|2016-01-09|Standard Class|1099.96,,,,,
9431|CA-2016-166219|Ben Peterman|Hon 2111 Invitation Series Straight Table|2016-08-28|2016-01-09|Standard Class|103.481,,,,,
9693|CA-2016-107902|Suzanne McNair|SAFCO Mobile Desk Side File, Wire Frame|2016-08-28|2016-02-09|Standard Class|470.36,,,,
6471|CA-2016-108532|Chad Cunningham|Samsung Rugby III|2016-08-29|2016-02-09|Standard Class|131.98,,,,,
6472|CA-2016-108532|Chad Cunningham|Logitech Desktop MK120 Mouse and keyboard Combo|2016-08-29|2016-02-09|Standard Class|114.52,,,,,
761|CA-2016-112319|Andrew Roberts|Xerox 226|2016-08-31|2016-05-09|Standard Class|58.32,,,,,
2354|CA-2016-111514|Scott Cohen|Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors|2016-08-31|2016-02-09|First Class|1552.831,,,,
2355|CA-2016-111514|Scott Cohen|GBC Prestige Therm-A-Bind Covers|2016-08-31|2016-02-09|First Class|137.24,,,,,
2356|CA-2016-111514|Scott Cohen|Memorex Micro Travel Drive 32 GB|2016-08-31|2016-02-09|First Class|36.51,,,,,
2357|CA-2016-111514|Scott Cohen|Lexmark S315 Color Inkjet Printer|2016-08-31|2016-02-09|First Class|239.976,,,,,
6124|CA-2016-142139|Shirley Daniels|Message Book, Phone, Wirebound Standard Line Memo," 2 3/4"" X 5""|2016-08-31|2016-05-09|Standard Class|20.96",,
9134|CA-2016-157805|Rick Huthwaite|Toshiba IPT2010-SD IP Telephone|2016-08-31|2016-04-09|Standard Class|555.96,,,,,
7091|CA-2016-119480|Craig Carroll|Easy-staple paper|2016-09-01|2016-01-13|Standard Class|106.32,,,,,
7092|CA-2016-119480|Craig Carroll|Belkin 5 Outlet SurgeMaster Power Centers|2016-09-01|2016-01-13|Standard Class|163.44,,,,,
7093|CA-2016-119480|Craig Carroll|Boston 1730 StandUp Electric Pencil Sharpener|2016-09-01|2016-01-13|Standard Class|42.76,,,,,
"7094|CA-2016-119480|Craig Carroll|Speediset Carbonless Redi-Letter 7"" x 8 1/2""|2016-09-01|2016-01-13|Standard Class|51.55",,,,,
212|CA-2016-101007|Michael Stewart|Memorex Micro Travel Drive 8 GB|2016-09-02|2016-02-13|Second Class|20.8,,,,,
1843|CA-2016-135391|Frank Atkinson|Round Specialty Laser Printer Labels|2016-09-02|2016-11-02|Second Class|40.096,,,,,
1844|CA-2016-135391|Frank Atkinson|Dana Fluorescent Magnifying Lamp, White," 36""|2016-09-02|2016-11-02|Second Class|40.784",,,
3273|CA-2016-146038|Sarah Jordon|Global Deluxe Stacking Chair, Gray|2016-09-02|2016-02-16|Standard Class|203.92,,,,
7095|US-2016-153374|Jill Fjeld|Logitech Wireless Headset h800|2016-09-02|2016-02-13|Second Class|479.952,,,,,
4767|CA-2016-123155|Noel Staavos|Maxell 4.7GB DVD-R|2016-09-03|2016-12-03|First Class|113.52,,,,,
4768|CA-2016-123155|Noel Staavos|Panasonic KX T7736-B Digital phone|2016-09-03|2016-12-03|First Class|359.88,,,,,
7370|CA-2016-110345|Toby Gnade|Avery 514|2016-09-03|2016-11-03|Second Class|4.608,,,,,
704|CA-2016-142027|Jay Kimmel|Laminate Occasional Tables|2016-09-04|2016-04-14|Standard Class|369.912,,,,,
8466|CA-2016-116512|Mick Crebagga|Perma STOR-ALL Hanging File Box," 13 1/8""W x 12 1/4""D x 10 1/2""H|2016-09-04|2016-04-14|Standard Class|17.94",,,,
8467|CA-2016-101000|Ivan Gibson|Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room|2016-09-04|2016-04-14|Standard Class|370.14,,,,,
9786|CA-2016-155635|Max Engle|Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue," 11 1/2"" X 14"" 7/8""|2016-09-05|2016-05-13|Standard Class|48.81",,,
4579|CA-2016-110947|Anthony Garverick|Vinyl Sectional Post Binders|2016-09-06|2016-06-15|Standard Class|113.1,,,,,
4952|CA-2016-144190|Nathan Cano|Xerox 1995|2016-09-06|2016-06-13|Standard Class|12.96,,,,,
5671|CA-2016-141012|Trudy Glocke|Luxo Adjustable Task Clamp Lamp|2016-09-06|2016-11-06|Second Class|355.36,,,,,
5672|CA-2016-141012|Trudy Glocke|Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black|2016-09-06|2016-11-06|Second Class|140.376,,,,,
"5835|CA-2016-101868|Max Jones|Green Canvas Binder for 8-1/2"" x 14"" Sheets|2016-09-06|2016-06-16|Standard Class|64.2",,,,,
"5836|CA-2016-101868|Max Jones|Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders", 800 sheets|2016-09-06|2016-06-16|Standard Class|38.52,,,,
5837|CA-2016-101868|Max Jones|Logitech Keyboard K120|2016-09-06|2016-06-16|Standard Class|72.6,,,,,
1782|CA-2016-111094|Claudia Bergmann|Tops Wirebound Message Log Books|2016-09-07|2016-07-13|Standard Class|6.58,,,,,
1783|CA-2016-111094|Claudia Bergmann|Wilson Jones Ledger-Size, Piano-Hinge Binder," 2""", Blue|2016-09-07|2016-07-13|Standard Class|122.94,,
3455|CA-2016-153626|Emily Burns|Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box|2016-09-07|2016-07-14|Standard Class|5.16,,
3678|CA-2016-132626|Brian Thompson|Advantus Map Pennant Flags and Round Head Tacks|2016-09-07|2016-07-14|Standard Class|15.8,,,,,
3679|CA-2016-132626|Brian Thompson|Fellowes Powershred HS-440 4-Sheet High Security Shredder|2016-09-07|2016-07-14|Standard Class|464.97,,,,,
3680|CA-2016-132626|Brian Thompson|Eldon ClusterMat Chair Mat with Cordless Antistatic Protection|2016-09-07|2016-07-14|Standard Class|181.96,,,,,
3681|CA-2016-132626|Brian Thompson|Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll|2016-09-07|2016-07-14|Standard Class|12.39,,
3682|CA-2016-132626|Brian Thompson|Performers Binder/Pad Holder, Black|2016-09-07|2016-07-14|Standard Class|84.09,,,,
3683|CA-2016-132626|Brian Thompson|Prismacolor Color Pencil Set|2016-09-07|2016-07-14|Standard Class|79.36,,,,,
3684|CA-2016-132626|Brian Thompson|GBC Recycled VeloBinder Covers|2016-09-07|2016-07-14|Standard Class|153.36,,,,,
3685|CA-2016-132626|Brian Thompson|Wilson Jones Active Use Binders|2016-09-07|2016-07-14|Standard Class|43.68,,,,,
3686|CA-2016-132626|Brian Thompson|Project Tote Personal File|2016-09-07|2016-07-14|Standard Class|98.21,,,,,
3782|CA-2016-135314|Matt Collins|Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System|2016-09-07|2016-07-14|Second Class|269.982,,,,,
4276|CA-2016-123456|Kean Nguyen|Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection|2016-09-07|2016-07-13|Standard Class|48.632,,,,
226|CA-2016-163055|David Smith|Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow|2016-09-08|2016-08-16|Standard Class|2.2,,,
227|CA-2016-163055|David Smith|Bevis 36 x 72 Conference Tables|2016-09-08|2016-08-16|Standard Class|622.45,,,,,
228|CA-2016-163055|David Smith|Rogers Deluxe File Chest|2016-09-08|2016-08-16|Standard Class|21.98,,,,,
1580|CA-2016-131338|Naresj Patel|Nortel Meridian M3904 Professional Digital phone|2016-09-08|2016-12-08|First Class|307.98,,,,,
1581|CA-2016-131338|Naresj Patel|KI Conference Tables|2016-09-08|2016-12-08|First Class|382.806,,,,,
1582|CA-2016-131338|Naresj Patel|Tennsco Lockers, Gray|2016-09-08|2016-12-08|First Class|41.96,,,,
1583|CA-2016-131338|Naresj Patel|GBC Ibimaster 500 Manual ProClick Binding System|2016-09-08|2016-12-08|First Class|1217.568,,,,,
1584|CA-2016-131338|Naresj Patel|Artistic Insta-Plaque|2016-09-08|2016-12-08|First Class|47.04,,,,,
1585|CA-2016-131338|Naresj Patel|Longer-Life Soft White Bulbs|2016-09-08|2016-12-08|First Class|6.16,,,,,
1586|CA-2016-131338|Naresj Patel|Panasonic KX-TG9471B|2016-09-08|2016-12-08|First Class|979.95,,,,,
1587|CA-2016-131338|Naresj Patel|Xerox 1886|2016-09-08|2016-12-08|First Class|143.7,,,,,
1588|CA-2016-131338|Naresj Patel|Acco Clips to Go Binder Clips, 24 Clips in Two Sizes|2016-09-08|2016-12-08|First Class|10.65,,,,
1589|CA-2016-131338|Naresj Patel|Belkin QODE FastFit Bluetooth Keyboard|2016-09-08|2016-12-08|First Class|247.8,,,,,
3257|CA-2016-155453|Ruben Ausman|Avery File Folder Labels|2016-09-08|2016-08-14|Standard Class|4.608,,,,,
5035|CA-2016-103954|Hallie Redmond|O'Sullivan Cherrywood Estates Traditional Barrister Bookcase|2016-09-08|2016-08-13|Second Class|687.4,,,,,
7124|CA-2016-128013|Monica Federle|OIC Stacking Trays|2016-09-08|2016-08-16|Standard Class|10.02,,,,,
7125|CA-2016-128013|Monica Federle|Xerox 1885|2016-09-08|2016-08-16|Standard Class|144.12,,,,,
882|CA-2016-129098|Dave Kipp|Decoflex Hanging Personal Folder File, Blue|2016-09-10|2016-10-13|Standard Class|30.84,,,,
2490|CA-2016-141040|Tim Brockman|Jawbone JAMBOX Wireless Bluetooth Speaker|2016-09-10|2016-10-13|Second Class|631.96,,,,,
2491|CA-2016-141040|Tim Brockman|Xerox 1895|2016-09-10|2016-10-13|Second Class|23.92,,,,,
5716|CA-2016-124107|Brian Moss|Logitech G19 Programmable Gaming Keyboard|2016-09-10|2016-12-10|Second Class|619.95,,,,,
5717|CA-2016-124107|Brian Moss|KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7|2016-09-10|2016-12-10|Second Class|29.16,,,,,
5718|CA-2016-124107|Brian Moss|Staple envelope|2016-09-10|2016-12-10|Second Class|57.96,,,,,
5719|CA-2016-124107|Brian Moss|Belkin 6 Outlet Metallic Surge Strip|2016-09-10|2016-12-10|Second Class|29.403,,,,,
7312|CA-2016-162761|Sonia Cooley|Zipper Ring Binder Pockets|2016-09-10|2016-10-13|Standard Class|1.872,,,,,
7313|CA-2016-162761|Sonia Cooley|Clear Mylar Reinforcing Strips|2016-09-10|2016-10-13|Standard Class|11.214,,,,,
7314|CA-2016-162761|Sonia Cooley|Avery Hi-Liter Smear-Safe Highlighters|2016-09-10|2016-10-13|Standard Class|37.376,,,,,
9263|CA-2016-124499|Fred McMath|High-Back Leather Manager's Chair|2016-09-10|2016-10-13|Standard Class|389.97,,,,,
9264|CA-2016-124499|Fred McMath|Belkin 8 Outlet SurgeMaster II Gold Surge Protector|2016-09-10|2016-10-13|Standard Class|269.91,,,,,
1564|CA-2016-158554|Charlotte Melton|While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle|2016-09-11|2016-09-11|Same Day|11.352,,
1988|CA-2016-127509|Adam Shillingsburg|Binder Posts|2016-09-11|2016-11-13|Standard Class|17.22,,,,,
1989|CA-2016-127509|Adam Shillingsburg|Bevis Round Conference Table Top & Single Column Base|2016-09-11|2016-11-13|Standard Class|1024.38,,,,,
"1990|CA-2016-127509|Adam Shillingsburg|#10- 4 1/8"" x 9 1/2"" Recycled Envelopes|2016-09-11|2016-11-13|Standard Class|26.22",,,,,
1991|CA-2016-127509|Adam Shillingsburg|Xerox 1978|2016-09-11|2016-11-13|Standard Class|17.34,,,,,
5007|CA-2016-169796|Dean percer|Zebra ZM400 Thermal Label Printer|2016-09-11|2016-11-14|Standard Class|2321.9,,,,,
5008|CA-2016-169796|Dean percer|Perma STOR-ALL Hanging File Box," 13 1/8""W x 12 1/4""D x 10 1/2""H|2016-09-11|2016-11-14|Standard Class|17.94",,,,
5339|CA-2016-146486|Dianna Vittorini|Tennsco Industrial Shelving|2016-09-11|2016-11-14|Second Class|244.55,,,,,
5340|CA-2016-146486|Dianna Vittorini|Poly String Tie Envelopes|2016-09-11|2016-11-14|Second Class|12.24,,,,,
5341|CA-2016-146486|Dianna Vittorini|AmazonBasics 3-Button USB Wired Mouse|2016-09-11|2016-11-14|Second Class|13.98,,,,,
5342|CA-2016-146486|Dianna Vittorini|Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)|2016-09-11|2016-11-14|Second Class|899.95,,,,,
6947|CA-2016-126466|Jesus Ocampo|OIC Binder Clips, Mini," 1/4"" Capacity", Black|2016-09-11|2016-11-13|Standard Class|2.48,,
8742|CA-2016-113222|Anthony Garverick|Avery Poly Binder Pockets|2016-09-11|2016-09-11|Same Day|10.74,,,,,
980|CA-2016-157035|Ken Brennan|Xerox 188|2016-09-12|2016-12-12|First Class|34.02,,,,,
5188|CA-2016-115567|Zuschuss Carroll|Case Logic 2.4GHz Wireless Keyboard|2016-09-13|2016-09-18|Standard Class|199.96,,,,,
5189|CA-2016-115567|Zuschuss Carroll|Hon Multipurpose Stacking Arm Chairs|2016-09-13|2016-09-18|Standard Class|1516.2,,,,,
6353|US-2016-161347|Harry Greene|Fellowes Twister Kit, Gray/Clear, 3/pkg|2016-09-13|2016-09-19|Standard Class|2.412,,,
6788|CA-2016-118843|Jonathan Howell|Eldon Advantage Chair Mats for Low to Medium Pile Carpets|2016-09-13|2016-09-20|Standard Class|129.93,,,,,
6789|CA-2016-118843|Jonathan Howell|Xerox 1948|2016-09-13|2016-09-20|Standard Class|69.93,,,,,
8186|CA-2016-136728|Arthur Gainer|Staple envelope|2016-09-13|2016-09-17|Second Class|7.824,,,,,
8187|CA-2016-136728|Arthur Gainer|Global Value Steno Chair, Gray|2016-09-13|2016-09-17|Second Class|170.072,,,,
8264|CA-2016-138457|Anne McFarland|Heavy-Duty E-Z-D Binders|2016-09-13|2016-09-17|Standard Class|13.092,,,,,
1375|CA-2016-120362|Christina Anderson|Lesro Round Back Collection Coffee Table, End Table|2016-09-14|2016-09-19|Standard Class|912.75,,,,
1815|CA-2016-131597|Stefania Perrino|KI Conference Tables|2016-09-14|2016-09-18|Standard Class|170.136,,,,,
2449|CA-2016-128027|Christopher Martinez|Fellowes Officeware Wire Shelving|2016-09-14|2016-09-17|Second Class|269.49,,,,,
3824|CA-2016-140984|Craig Carroll|Economy Rollaway Files|2016-09-14|2016-09-18|Standard Class|991.2,,,,,
